price,cost,sales,ProfitMargin,inventory,DiscountPercentage,DeliveryDays,category,material,color,location,season,StoreType,brand,revenue
126.3,109.5,13,13.3,166,3,2,Table,Plastic,Brown,Rural,Fall,Retail,BrandD,-2312.7
300.6,185.2,23,38.4,0,9.3,5,Chair,Fabric,Black,Urban,Summer,Online,BrandC,798.5
471.3,324.2,16,31.2,38,18.3,6,Chair,Plastic,Red,Rural,Fall,Online,BrandD,9139.9
363.2,310.9,30,14.4,20,28.9,4,Bed,Fabric,Black,Urban,Fall,Retail,BrandC,4455.6
306.5,240,4,21.7,64,2.9,5,Table,Plastic,Brown,Rural,Fall,Retail,BrandB,7170.8
93.7,49.2,40,47.5,14,0.7,9,Table,Glass,Blue,Suburban,Summer,Online,BrandB,11669.7
326.8,182.6,16,44.1,131,1.7,7,Bed,Plastic,Green,Suburban,Winter,Online,BrandB,-643.5
495.5,249.3,31,49.7,187,1.6,2,Desk,Metal,Black,Urban,Fall,Online,BrandA,18810.7
113,85.1,42,24.8,60,27.2,1,Table,Wood,Green,Rural,Winter,Retail,BrandC,13749.5
283.3,192.4,25,32.1,147,21.6,2,Table,Plastic,Green,Suburban,Winter,Retail,BrandA,1272.3
444.8,246.3,44,44.6,137,20.3,3,Table,Wood,Black,Urban,Spring,Retail,BrandC,21599.5
383.4,338.6,12,11.7,86,15.7,2,Desk,Glass,Black,Urban,Spring,Retail,BrandB,6688.6
363.7,258.9,26,28.8,104,23.5,3,Chair,Glass,White,Rural,Winter,Retail,BrandA,12039.5
366.1,218.5,37,40.3,33,4.7,9,Bed,Metal,Brown,Rural,Summer,Retail,BrandA,9131.8
211.8,148.3,48,30,123,11.8,4,Desk,Metal,Brown,Urban,Fall,Online,BrandD,18495.7
182.1,140.6,33,22.8,109,14.7,9,Sofa,Plastic,Red,Rural,Fall,Retail,BrandC,1778
414.2,219.7,28,47,175,3.3,3,Sofa,Fabric,White,Rural,Fall,Retail,BrandD,14417
414.6,252.8,9,39,32,12.6,1,Desk,Glass,Red,Suburban,Spring,Online,BrandA,2945.2
440.2,362.2,12,17.7,97,9.5,5,Desk,Wood,Black,Rural,Spring,Online,BrandA,7463.9
461,315.2,5,31.6,60,1.1,2,Chair,Fabric,Brown,Urban,Fall,Retail,BrandB,-2636.9
280.1,201.3,28,28.1,9,4.1,4,Sofa,Glass,Brown,Rural,Winter,Retail,BrandD,1384.4
275.7,185.6,35,32.7,181,22.9,2,Bed,Plastic,Red,Urban,Spring,Retail,BrandD,8872.4
409.2,211.8,5,48.2,83,0.5,2,Table,Glass,Blue,Urban,Fall,Retail,BrandD,198.8
342.5,194,34,43.4,64,28,3,Table,Metal,White,Rural,Winter,Online,BrandC,6374.3
365.9,248.2,46,32.2,76,2.6,5,Chair,Wood,White,Rural,Fall,Online,BrandA,19118.4
408.1,238.2,34,41.6,0,24,4,Chair,Wood,White,Rural,Spring,Online,BrandD,3075.3
450.5,234.3,13,48,132,27,2,Sofa,Metal,Brown,Suburban,Summer,Retail,BrandB,10312.1
202.1,169.3,39,16.3,79,28.2,2,Bed,Fabric,Green,Suburban,Summer,Online,BrandA,6254
219,195.5,42,10.8,14,26,6,Bed,Metal,Brown,Rural,Spring,Retail,BrandB,10618.8
92.3,75.4,45,18.3,27,8.6,7,Desk,Wood,Green,Urban,Winter,Online,BrandA,6431.6
310.2,261.1,48,15.9,22,10,6,Chair,Plastic,Brown,Rural,Fall,Retail,BrandB,16315.4
66.2,39.5,14,40.3,108,12.8,7,Table,Fabric,Black,Suburban,Spring,Retail,BrandD,-5184.4
259.5,229.5,11,11.6,106,4.2,1,Table,Glass,Brown,Suburban,Winter,Online,BrandD,8558.9
294.2,170.3,42,42.1,144,0.7,6,Sofa,Plastic,Black,Rural,Fall,Online,BrandB,13638
178.9,157.6,38,11.9,112,26.1,3,Table,Fabric,Green,Urban,Fall,Retail,BrandC,2651.9
315.9,283.6,4,10.2,97,16.6,1,Bed,Wood,White,Urban,Spring,Online,BrandB,427
63.7,50,33,21.5,140,18.3,8,Bed,Wood,Green,Suburban,Fall,Retail,BrandA,3529.6
66.8,59.6,7,10.8,141,27.8,4,Chair,Plastic,Red,Suburban,Summer,Retail,BrandB,1238.7
420.2,305.8,41,27.2,138,20,8,Sofa,Fabric,White,Suburban,Summer,Online,BrandB,16775.8
212.1,128.1,8,39.6,27,20.7,4,Table,Glass,Brown,Urban,Fall,Online,BrandA,9612
107.2,72.3,37,32.5,41,23.6,4,Chair,Glass,Brown,Suburban,Spring,Retail,BrandD,-2153.9
285,210.2,10,26.3,98,3.5,4,Desk,Metal,Brown,Suburban,Fall,Retail,BrandA,6502
396.5,209.8,43,47.1,60,10.8,6,Desk,Plastic,Brown,Urban,Spring,Retail,BrandB,14670.7
147.1,110.2,15,25.1,122,29.1,9,Table,Fabric,Brown,Suburban,Spring,Retail,BrandA,7278.5
330.3,294.8,38,10.8,63,27.7,5,Table,Plastic,Green,Suburban,Summer,Retail,BrandB,17204.4
88.4,50.9,15,42.4,30,26.5,8,Table,Glass,Black,Rural,Summer,Retail,BrandD,1955
73.3,59.9,5,18.3,80,13.6,8,Bed,Fabric,Green,Suburban,Winter,Online,BrandB,3420.6
289.1,249.6,29,13.7,9,25.7,4,Table,Wood,Blue,Rural,Spring,Online,BrandB,12308.4
293.3,257.4,19,12.3,7,1.5,9,Desk,Wood,Green,Suburban,Fall,Online,BrandD,10482.7
336.8,297.8,10,11.6,148,4.5,9,Table,Fabric,White,Suburban,Spring,Retail,BrandA,9502.2
376.7,267,12,29.1,58,12.4,5,Sofa,Plastic,Brown,Rural,Summer,Retail,BrandC,2469
489.1,435.8,4,10.9,177,14.5,6,Desk,Plastic,Green,Suburban,Spring,Online,BrandC,-911.6
282.3,226.7,31,19.7,196,7.9,5,Sofa,Wood,Black,Rural,Winter,Online,BrandB,2379.6
195.3,110.3,18,43.5,197,10.7,3,Desk,Wood,Brown,Suburban,Fall,Online,BrandB,2163.2
407.8,281.7,16,30.9,29,4.9,8,Chair,Glass,Red,Rural,Spring,Retail,BrandD,5785.9
171.9,135.3,40,21.3,144,14.7,9,Desk,Fabric,Blue,Rural,Fall,Retail,BrandA,5148.1
247.5,148.3,36,40.1,19,23.8,4,Desk,Plastic,White,Suburban,Fall,Retail,BrandC,9250.2
85.3,64.5,25,24.4,47,19.8,9,Sofa,Glass,Black,Suburban,Summer,Online,BrandC,4300.8
61.4,47.1,23,23.3,129,3.2,9,Sofa,Plastic,Blue,Rural,Spring,Online,BrandD,1039.6
483.2,273,12,43.5,36,14.6,7,Desk,Wood,Green,Urban,Fall,Online,BrandD,6684
426.2,309.4,34,27.4,128,20.9,8,Desk,Fabric,Blue,Suburban,Summer,Retail,BrandC,15591.4
363.2,293.7,36,19.1,131,15.9,3,Bed,Metal,Brown,Suburban,Winter,Online,BrandA,7002.4
234,163.7,37,30,99,11.8,5,Chair,Fabric,Brown,Urban,Winter,Online,BrandA,12307.7
128,64.6,3,49.5,53,18.7,3,Chair,Metal,Red,Urban,Spring,Retail,BrandA,-2744.5
120.4,60.6,9,49.6,121,29.1,7,Table,Glass,Blue,Rural,Fall,Retail,BrandB,7964.1
162.6,104.5,18,35.7,24,2.9,6,Desk,Metal,Blue,Suburban,Spring,Online,BrandA,3674.9
297.2,258.7,43,13,130,11.7,3,Desk,Metal,Brown,Rural,Fall,Retail,BrandB,11603
371.6,219.8,35,40.9,8,12.2,9,Desk,Glass,Green,Suburban,Summer,Online,BrandB,2470
347.1,261.6,34,24.6,33,17.3,1,Desk,Fabric,Green,Urban,Winter,Retail,BrandD,13047.8
176,103.6,41,41.1,42,4.6,3,Chair,Glass,White,Rural,Winter,Retail,BrandB,7360.7
479.7,301.6,14,37.1,73,5.3,7,Sofa,Wood,Green,Suburban,Winter,Retail,BrandB,7230.5
382.1,320.6,4,16.1,93,8.6,3,Bed,Wood,Blue,Suburban,Winter,Retail,BrandD,932
299.5,237,29,20.9,21,28.7,3,Sofa,Metal,Red,Urban,Spring,Retail,BrandA,9320
325.3,175.1,41,46.2,69,22,2,Sofa,Glass,Green,Urban,Fall,Retail,BrandA,14526.5
238.8,160.4,45,32.9,129,19.9,9,Chair,Glass,Brown,Suburban,Spring,Online,BrandC,11033.7
161.5,82.6,15,48.8,93,24.5,4,Bed,Glass,Brown,Urban,Summer,Online,BrandC,8413.9
210.2,145.5,28,30.8,193,3.8,6,Desk,Fabric,White,Urban,Winter,Online,BrandB,2063.5
391,299.1,42,23.5,31,25.8,2,Chair,Plastic,White,Rural,Fall,Retail,BrandC,9225.1
56.5,30.9,16,45.3,105,17.8,9,Chair,Plastic,Blue,Suburban,Spring,Retail,BrandD,2775.9
102.2,62.9,12,38.4,143,10.1,7,Bed,Plastic,Green,Rural,Fall,Online,BrandC,4412.3
70.7,46.6,5,34.1,0,24.5,5,Table,Fabric,Green,Urban,Spring,Online,BrandC,2850.5
68.3,59.3,34,13.2,71,24.1,7,Chair,Glass,White,Suburban,Fall,Online,BrandB,-4673.8
435,390.3,42,10.3,175,25.4,4,Sofa,Plastic,Green,Urban,Fall,Retail,BrandD,7620.8
366.7,189.9,1,48.2,49,3.5,7,Sofa,Glass,Blue,Urban,Winter,Online,BrandC,-570
263.4,211.9,39,19.6,140,29.1,2,Desk,Metal,Red,Suburban,Spring,Online,BrandA,-1661.7
94,61,32,35.1,14,28.8,7,Chair,Plastic,Brown,Urban,Summer,Online,BrandD,3447.1
271.2,178.2,26,34.3,52,10.7,4,Desk,Metal,Blue,Rural,Fall,Online,BrandD,5921.5
263.1,210.9,17,19.8,171,2,4,Chair,Fabric,Green,Suburban,Summer,Retail,BrandB,-188.7
127.9,111,48,13.3,7,5,1,Bed,Wood,Blue,Urban,Winter,Online,BrandD,3074.7
245.2,215.9,27,12,73,29.8,3,Chair,Fabric,Brown,Urban,Summer,Online,BrandD,5197.8
229.3,167.6,24,26.9,45,16.9,5,Table,Fabric,Black,Urban,Fall,Retail,BrandD,-2893.4
327.1,210.3,35,35.7,68,10.7,5,Sofa,Fabric,Brown,Suburban,Fall,Retail,BrandD,7207.7
335.8,273.7,46,18.5,113,8.7,2,Bed,Plastic,Brown,Rural,Fall,Retail,BrandD,12794
70.4,42.3,42,40,146,7.7,4,Sofa,Metal,Black,Urban,Spring,Retail,BrandD,1229.3
218.6,158.6,39,27.4,165,19.9,1,Desk,Plastic,Green,Urban,Summer,Retail,BrandD,5470.7
331.6,213.4,26,35.7,122,12.6,9,Bed,Wood,Green,Urban,Spring,Online,BrandA,14333
276.4,210.8,49,23.7,138,29,1,Table,Fabric,Red,Suburban,Fall,Online,BrandD,14364.2
435.4,259.6,38,40.4,116,20.5,6,Sofa,Glass,Brown,Urban,Fall,Online,BrandB,9935.8
346.4,199.8,23,42.3,42,23.8,7,Chair,Wood,Blue,Urban,Winter,Retail,BrandA,888.3
123.3,107,22,13.3,19,8.8,3,Chair,Metal,Red,Urban,Winter,Online,BrandD,408
81.8,44.2,4,45.9,147,2.4,1,Chair,Wood,Green,Suburban,Fall,Retail,BrandC,6455.1
339.1,238.2,49,29.8,20,14.6,7,Bed,Plastic,Green,Rural,Spring,Retail,BrandB,3547.2
61.9,36.4,9,41.2,81,9.4,3,Table,Glass,White,Suburban,Spring,Online,BrandA,922.7
313.6,161.7,4,48.4,56,6.1,6,Table,Plastic,Red,Rural,Fall,Retail,BrandB,-361.9
473.1,243.4,7,48.6,177,28.6,6,Table,Fabric,Green,Rural,Summer,Online,BrandA,8357.1
309,176.1,23,43,73,13.3,4,Sofa,Fabric,Black,Suburban,Spring,Retail,BrandC,11065.4
224.7,190.2,2,15.3,97,5.2,6,Bed,Wood,White,Urban,Fall,Online,BrandB,-6914.9
339.5,208.1,49,38.7,153,6,4,Chair,Fabric,Blue,Rural,Winter,Retail,BrandB,21626.4
256.2,225.5,24,12,157,8.4,8,Sofa,Fabric,White,Urban,Fall,Retail,BrandA,-6037.5
295.5,216.5,40,26.7,109,30,9,Table,Metal,Brown,Rural,Spring,Retail,BrandA,11338.6
473.7,319.6,31,32.5,114,8,2,Chair,Metal,Brown,Urban,Fall,Online,BrandC,17013.1
223.8,163.8,47,26.8,158,9.9,7,Bed,Plastic,Blue,Urban,Summer,Retail,BrandD,17904.6
482.5,341,31,29.3,41,19.8,9,Desk,Plastic,Black,Suburban,Summer,Online,BrandA,13136.5
457.4,367.5,47,19.7,67,8.8,9,Table,Metal,Blue,Urban,Spring,Retail,BrandA,16280.1
138.1,84.7,40,38.7,188,6.5,5,Table,Wood,Red,Rural,Fall,Online,BrandA,124.8
81.2,52.1,48,35.9,188,4.8,1,Table,Metal,Blue,Urban,Summer,Retail,BrandC,11013.8
95.4,81.8,43,14.2,69,9.4,6,Table,Plastic,Blue,Urban,Summer,Online,BrandD,12201
58.2,51.1,34,12.1,77,3.2,8,Chair,Glass,White,Urban,Winter,Retail,BrandD,-326.5
92.5,79.3,24,14.3,195,0.6,1,Bed,Fabric,Black,Rural,Spring,Retail,BrandC,2318.5
357.4,238.6,49,33.2,89,24.1,2,Sofa,Glass,Blue,Rural,Winter,Retail,BrandD,20100
82,66.6,26,18.8,110,4.1,1,Chair,Glass,Red,Rural,Winter,Online,BrandB,5890
193.5,133.7,16,31,111,23.3,5,Bed,Fabric,White,Urban,Summer,Retail,BrandC,1441.9
430.2,300.7,47,30.1,102,23.9,2,Sofa,Metal,Black,Suburban,Fall,Retail,BrandA,11583.1
60.5,35.2,13,41.8,144,16.1,4,Table,Wood,Black,Rural,Winter,Retail,BrandD,-3547.2
416.5,306.7,15,26.4,18,9.3,1,Bed,Glass,Green,Urban,Spring,Online,BrandB,10434
176.8,101.6,27,42.6,178,4.4,7,Table,Wood,Brown,Rural,Spring,Retail,BrandC,2731.8
103.2,65.3,4,36.7,69,22.1,8,Bed,Plastic,Red,Suburban,Fall,Online,BrandC,-1711.6
363.5,306.1,16,15.8,62,18,5,Desk,Glass,Brown,Urban,Spring,Online,BrandA,7826.6
333,194.1,30,41.7,74,19.7,2,Table,Plastic,White,Rural,Winter,Retail,BrandA,8429.2
444.9,235.1,44,47.2,157,0.3,8,Table,Metal,White,Rural,Fall,Retail,BrandC,21470.2
380.8,200.9,30,47.2,152,27.8,1,Table,Glass,Red,Suburban,Spring,Online,BrandB,6624.7
411.6,360.7,36,12.4,103,2,7,Chair,Plastic,Black,Rural,Spring,Online,BrandA,12693.7
176.9,124.3,3,29.7,74,11,1,Sofa,Plastic,Blue,Urban,Winter,Retail,BrandC,-3199.9
129.9,86.2,22,33.6,127,12.1,6,Table,Metal,Red,Urban,Winter,Online,BrandC,6056.4
387.8,319.7,49,17.6,198,0,6,Table,Wood,White,Suburban,Winter,Online,BrandA,19418.6
413.1,344.6,22,16.6,153,14.9,5,Chair,Wood,Brown,Suburban,Winter,Retail,BrandD,9198.2
495.7,313.7,49,36.7,55,22.6,2,Chair,Glass,Red,Suburban,Fall,Retail,BrandB,13706.1
235.7,183.2,12,22.3,21,24.7,2,Desk,Metal,Black,Urban,Fall,Online,BrandD,5608.2
217.4,175.8,21,19.2,88,26.4,9,Bed,Glass,Green,Suburban,Fall,Online,BrandD,4921.5
399.4,304.3,4,23.8,18,14.6,5,Table,Wood,Green,Rural,Summer,Retail,BrandB,5015.3
203.4,114,31,43.9,158,18.9,5,Bed,Metal,Blue,Rural,Winter,Online,BrandB,6837.2
468.8,398.7,44,15,25,2.4,7,Chair,Fabric,Blue,Urban,Winter,Online,BrandA,21567
436.3,312.2,31,28.4,169,14.6,6,Chair,Metal,Black,Rural,Fall,Retail,BrandA,2443.9
243.1,149,23,38.7,168,4.6,2,Desk,Metal,Brown,Suburban,Spring,Online,BrandA,11019.2
387.9,259.9,20,33,22,11.1,1,Sofa,Fabric,Blue,Rural,Spring,Online,BrandB,295.3
389.5,200.6,15,48.5,46,9.9,5,Chair,Plastic,Green,Suburban,Winter,Online,BrandD,10451.3
96.4,53.1,23,44.9,12,12.7,4,Table,Plastic,Black,Rural,Winter,Online,BrandB,1571.6
456.2,367.8,28,19.4,65,17.2,3,Desk,Plastic,Black,Urban,Fall,Retail,BrandA,2548.3
277.4,138.7,16,50,193,27.1,2,Sofa,Wood,Black,Suburban,Winter,Online,BrandD,2805.1
421.9,281.3,37,33.3,143,11.8,2,Desk,Metal,Red,Rural,Spring,Online,BrandA,6261.9
194,137.6,21,29.1,72,29.4,4,Chair,Fabric,Brown,Urban,Spring,Retail,BrandD,8415.1
453,236.4,15,47.8,155,22.8,2,Sofa,Wood,Brown,Rural,Winter,Online,BrandA,2668.9
225.1,200.2,17,11.1,76,15.3,4,Bed,Fabric,Blue,Urban,Fall,Online,BrandB,-1965.8
54.9,32.4,37,41,162,19.3,3,Sofa,Wood,Brown,Rural,Fall,Retail,BrandC,4942.4
457.4,284.4,13,37.8,168,3.1,9,Table,Wood,White,Suburban,Spring,Online,BrandC,5552.4
91.1,56.6,19,37.8,30,25.3,7,Bed,Wood,Green,Suburban,Fall,Online,BrandD,3892.9
193.7,114.7,30,40.8,84,17.5,3,Bed,Fabric,Blue,Suburban,Spring,Online,BrandB,4226.1
477.5,239.1,45,49.9,159,29.6,8,Table,Glass,Brown,Suburban,Winter,Online,BrandA,20915.2
477.8,378.3,18,20.8,181,19.1,9,Bed,Wood,Green,Suburban,Spring,Online,BrandD,4950.4
308.1,273.2,14,11.3,199,25,7,Chair,Plastic,Blue,Rural,Winter,Online,BrandD,-4646
334.3,197.2,36,41,58,24,6,Sofa,Metal,White,Rural,Fall,Online,BrandA,3676.5
251.8,192.7,36,23.5,40,10.4,4,Sofa,Glass,Green,Rural,Summer,Retail,BrandA,10301.3
181.9,145,20,20.3,111,7.8,5,Table,Glass,White,Rural,Summer,Retail,BrandA,66.5
197.9,166.1,19,16.1,193,12.9,8,Chair,Fabric,Green,Suburban,Summer,Retail,BrandB,9691.4
352.6,235.9,45,33.1,95,14,3,Bed,Glass,Red,Urban,Spring,Online,BrandC,7790.8
388.6,241.4,44,37.9,181,7.2,2,Sofa,Fabric,Red,Suburban,Summer,Retail,BrandD,20956.7
406.2,256,7,37,167,26.8,3,Sofa,Fabric,Green,Rural,Spring,Retail,BrandD,-84.9
405.3,318.2,44,21.5,121,16.3,7,Sofa,Plastic,Green,Suburban,Fall,Retail,BrandC,21469.3
91,75.3,4,17.3,155,29.4,8,Sofa,Wood,White,Suburban,Winter,Retail,BrandD,2785.4
272.5,156,34,42.7,164,24.3,1,Desk,Glass,Brown,Suburban,Summer,Online,BrandB,7975.8
75.9,49.2,2,35.2,104,16.7,7,Table,Wood,Black,Urban,Spring,Online,BrandA,3448.5
297.3,255.9,5,13.9,192,28.4,9,Bed,Wood,Green,Suburban,Fall,Online,BrandC,7197.4
248.7,204.6,10,17.7,73,15.2,3,Bed,Wood,Blue,Suburban,Fall,Retail,BrandB,1856.2
449.5,401.8,32,10.6,182,26.6,3,Table,Fabric,Blue,Urban,Summer,Online,BrandA,1170.2
207.9,166.7,42,19.8,131,10.7,8,Chair,Wood,Blue,Suburban,Fall,Retail,BrandC,13794.3
102.7,67.5,41,34.3,98,11.4,4,Table,Glass,Red,Suburban,Fall,Online,BrandB,2375.5
114.4,84.2,13,26.4,125,12.5,8,Sofa,Fabric,Brown,Suburban,Fall,Online,BrandC,14099.5
392.7,300.2,39,23.6,137,16.4,5,Sofa,Glass,White,Suburban,Spring,Retail,BrandC,9789.7
328.2,174.4,5,46.9,174,16.6,3,Table,Fabric,Brown,Suburban,Fall,Retail,BrandB,-535.5
95.5,68.6,10,28.2,74,14.9,4,Table,Metal,Red,Rural,Fall,Online,BrandD,4535.1
87.9,68.9,10,21.6,13,9.2,4,Bed,Metal,Brown,Suburban,Fall,Online,BrandB,4605.8
365.4,207.2,38,43.3,37,27.8,8,Bed,Metal,Brown,Urban,Fall,Online,BrandC,12137
82.7,67.2,27,18.8,139,17.7,6,Desk,Metal,Blue,Suburban,Fall,Retail,BrandC,-960
419.8,308,21,26.7,44,12.2,7,Desk,Fabric,Green,Rural,Spring,Retail,BrandB,1937.2
367.8,324,8,11.9,144,19.5,9,Sofa,Wood,Blue,Urban,Fall,Retail,BrandA,-1017.8
86.6,44.8,1,48.3,162,23,6,Desk,Plastic,Brown,Urban,Fall,Retail,BrandA,-7516.6
88.2,53.5,28,39.4,193,28.8,3,Desk,Plastic,Green,Suburban,Winter,Online,BrandA,12074.6
494,365.9,49,25.9,74,15,3,Chair,Metal,White,Rural,Fall,Retail,BrandA,15454.8
218.4,135.1,39,38.1,168,3.4,3,Table,Wood,Black,Suburban,Fall,Retail,BrandB,6761.7
216.8,170.4,14,21.4,194,13.2,2,Bed,Glass,Green,Rural,Spring,Retail,BrandD,6096
415.8,334.1,21,19.6,28,14.4,1,Desk,Wood,Red,Rural,Fall,Online,BrandA,7502.5
476.3,257.7,30,45.9,17,26.9,1,Bed,Glass,Blue,Suburban,Spring,Online,BrandC,7486.3
493.7,348.3,21,29.5,19,11.8,4,Desk,Plastic,Blue,Rural,Summer,Retail,BrandA,8396.8
389,273.7,49,29.6,13,28.6,3,Desk,Wood,Brown,Suburban,Fall,Retail,BrandD,10567.4
219.3,142.1,9,35.2,161,14.6,5,Sofa,Wood,Brown,Rural,Winter,Online,BrandB,414.3
87.6,76.5,17,12.7,176,29.2,9,Chair,Plastic,Brown,Urban,Spring,Online,BrandD,3006.6
399.7,332.2,5,16.9,53,0.3,8,Table,Wood,Brown,Suburban,Summer,Retail,BrandD,-3189.8
301.3,234.7,31,22.1,30,27,9,Table,Glass,Blue,Rural,Winter,Online,BrandD,12223.5
240.9,189.3,40,21.4,57,27.9,5,Sofa,Wood,Green,Urban,Spring,Retail,BrandA,7307.8
457.9,313.5,38,31.5,103,28.8,8,Sofa,Glass,White,Urban,Summer,Online,BrandA,9465.1
100,86.9,43,13.2,169,0.4,4,Table,Metal,Green,Urban,Winter,Retail,BrandD,2706.6
271.7,211.3,19,22.2,185,5.2,5,Table,Wood,Red,Urban,Fall,Retail,BrandB,10733.3
55.1,43.6,36,20.8,127,19.6,3,Chair,Glass,Blue,Suburban,Winter,Retail,BrandA,5686.9
260.9,220.4,33,15.5,157,0.8,5,Desk,Plastic,Green,Rural,Winter,Retail,BrandB,9743.7
75.3,45.9,13,39,24,1.9,3,Chair,Metal,Blue,Urban,Winter,Online,BrandA,-2041.7
103.5,85.1,14,17.7,190,6.6,5,Table,Wood,Red,Rural,Spring,Online,BrandB,4193.7
102.9,59.5,33,42.2,18,15.4,5,Desk,Glass,Black,Rural,Fall,Retail,BrandA,2944.1
342.1,218.3,29,36.2,199,16.4,6,Table,Wood,Black,Rural,Fall,Online,BrandD,17025.6
385.7,244.6,43,36.6,135,1,9,Chair,Glass,Black,Suburban,Spring,Retail,BrandC,16227.8
312.5,278.6,49,10.9,2,5.1,1,Chair,Wood,Blue,Suburban,Winter,Online,BrandC,22949.7
483,407,36,15.7,194,15,6,Chair,Metal,Green,Urban,Fall,Retail,BrandB,15754.8
218.7,170.7,44,22,85,17.8,1,Desk,Metal,Blue,Rural,Winter,Online,BrandB,2723.7
178.6,141.2,10,20.9,144,4.5,6,Bed,Wood,White,Suburban,Fall,Online,BrandD,18189.8
440.9,319.6,31,27.5,141,12,2,Bed,Wood,Green,Suburban,Spring,Online,BrandD,4796.9
150.6,132.4,6,12.1,8,27.1,8,Table,Fabric,Red,Suburban,Summer,Online,BrandB,-9225.1
483.5,337.7,1,30.2,189,30,3,Desk,Wood,Brown,Urban,Winter,Retail,BrandC,-10035.1
55.5,36.2,7,34.8,93,29.6,6,Sofa,Wood,Black,Suburban,Fall,Retail,BrandD,13971.7
486.5,275,27,43.5,148,26.5,6,Bed,Metal,Green,Rural,Fall,Online,BrandB,20280
69.4,56.5,21,18.6,164,11.8,4,Desk,Wood,Green,Suburban,Fall,Online,BrandD,2005.3
451,358,28,20.6,138,20.6,5,Desk,Plastic,Black,Suburban,Spring,Online,BrandD,12198
287.5,187.9,16,34.6,19,12.5,2,Bed,Wood,Red,Urban,Spring,Online,BrandA,5279.2
496.8,253.4,46,49,34,19.5,8,Desk,Fabric,Blue,Rural,Summer,Retail,BrandD,9554.6
83.2,69.5,23,16.4,52,9.3,7,Desk,Glass,Blue,Suburban,Spring,Online,BrandB,9030.3
299.2,151,20,49.5,174,18.2,6,Bed,Metal,Brown,Rural,Winter,Online,BrandD,11535.6
486.2,379.9,38,21.9,109,15.7,7,Chair,Plastic,Green,Rural,Spring,Online,BrandB,9416.7
285.4,253.5,25,11.2,179,0.7,1,Table,Glass,Black,Suburban,Fall,Online,BrandA,8710.9
333.2,225,28,32.5,135,23.7,5,Sofa,Plastic,White,Urban,Winter,Online,BrandA,6750.1
363.1,215.7,5,40.6,3,0.4,7,Table,Metal,Red,Rural,Spring,Online,BrandC,753.2
254.5,199,21,21.8,154,8.8,1,Chair,Fabric,Blue,Suburban,Winter,Online,BrandA,1479.8
332.4,274.9,18,17.3,171,0.2,2,Chair,Metal,Red,Rural,Winter,Online,BrandA,5411
312.9,224.9,47,28.1,167,11.3,9,Desk,Plastic,Red,Rural,Spring,Retail,BrandB,10414
455.5,404,6,11.3,101,1.9,3,Table,Plastic,Brown,Rural,Winter,Online,BrandC,8002.6
70.5,36.7,29,47.9,46,27.4,6,Chair,Metal,Red,Suburban,Fall,Online,BrandA,1345
176.4,123.8,19,29.8,93,12.5,7,Table,Wood,Black,Rural,Fall,Online,BrandD,-528.5
477.7,376.1,33,21.3,171,13.8,9,Chair,Metal,Brown,Rural,Spring,Online,BrandC,13464.6
450.6,380.8,1,15.5,47,10.5,5,Sofa,Fabric,Black,Urban,Spring,Retail,BrandA,-303.2
255.1,145.8,45,42.8,90,18.8,4,Chair,Metal,Brown,Suburban,Fall,Online,BrandC,8399.6
329.1,269.8,3,18,179,23.5,2,Table,Glass,Black,Suburban,Spring,Retail,BrandA,4140.3
174.8,126.1,42,27.9,83,19.4,3,Desk,Wood,Brown,Rural,Fall,Retail,BrandB,4531.6
134.7,88.7,21,34.1,67,22.5,5,Table,Glass,Brown,Urban,Winter,Retail,BrandC,-662.4
258.7,143,35,44.7,138,27.2,2,Bed,Metal,Green,Rural,Spring,Retail,BrandC,-207.9
209,176.9,41,15.4,124,25.9,4,Table,Wood,Black,Rural,Summer,Online,BrandA,6306.4
312.7,176,40,43.7,72,20.2,1,Sofa,Glass,Green,Suburban,Fall,Retail,BrandC,16203.7
85,53,3,37.6,3,6.4,4,Sofa,Glass,Brown,Urban,Fall,Retail,BrandA,-380.5
488.5,300.9,25,38.4,75,19.1,7,Sofa,Wood,Blue,Rural,Winter,Online,BrandD,7366.7
493.8,419,45,15.1,72,15.2,3,Chair,Wood,Brown,Suburban,Summer,Retail,BrandC,15060.9
364.2,280.1,38,23.1,76,21.5,8,Sofa,Plastic,Blue,Rural,Summer,Retail,BrandC,2241.8
291.2,238.4,45,18.1,47,25,6,Table,Wood,Blue,Rural,Summer,Retail,BrandB,15713.3
189.3,113.6,20,40,153,22.3,6,Desk,Metal,Blue,Urban,Fall,Retail,BrandB,5365.7
416.2,312.1,44,25,101,25.4,1,Sofa,Fabric,Blue,Urban,Fall,Online,BrandC,17510.3
358.1,261,45,27.1,105,1.9,5,Table,Plastic,Black,Urban,Summer,Retail,BrandB,17062.4
123.2,102.6,34,16.7,76,1,3,Chair,Wood,White,Rural,Spring,Online,BrandC,121.5
459.9,396.7,21,13.8,38,7.8,1,Chair,Fabric,Black,Urban,Summer,Online,BrandA,7325.1
420.1,212.1,48,49.5,57,27,8,Desk,Plastic,White,Suburban,Winter,Online,BrandC,12215
477.4,367.4,23,23,18,24.7,7,Desk,Metal,Black,Rural,Summer,Retail,BrandC,6182.9
376.6,196.1,6,47.9,87,20.5,7,Table,Fabric,Blue,Urban,Summer,Retail,BrandD,-257
